CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,54.38
500.05237041596,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.74
400.0,0.0,0.0,186.0,0.0,1040.0,745.0,7.0,38.33
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,74.66109846216554,47.4
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,25.1
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,45.84
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,14.14
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,56.0,49.77
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,55.94
307.0,0.0,0.0,194.0,0.0,1063.0,698.5,28.0,35.3
374.0,187.0,0.0,145.9,14.299624717989666,944.7,755.8,91.0,76.24
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,33.05
166.8,250.2,0.0,203.5,0.0,1048.9,772.8498641688672,28.0,26.15
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,33.4
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,13.12
387.0,20.0,0.0,159.52236031081446,11.6,938.2,845.0,56.0,59.8
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,13.29
439.0,177.0,0.0,186.0,11.1,884.9,707.9,32.379530604382374,40.86
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,36.3
328.4278167168718,0.0,97.0,158.0,14.3,938.0,845.0,28.0,17.54
331.0,0.0,0.0,192.0,0.0,1025.0,721.0,28.0,41.05
290.2,193.5,0.0,185.7,0.0,998.2,744.2439432442889,7.0,10.34
400.0,0.0,0.0,200.0,0.0,1125.0,745.0,28.0,39.15
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,46.25
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3.0,36.8
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,56.85
290.4,0.0,96.2,168.1,10.254572391925734,889.6,880.4,3.0,9.69
231.8,86.04634338702287,0.0,170.2,7.6,1056.4,799.5,56.0,56.34
238.0,188.0,0.0,185.7,0.0,977.0,789.3,28.0,33.69
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,37.34
164.2,0.0,150.4,181.2,12.6,1026.4150927328374,728.9,28.0,29.87
168.0,42.1,154.1871887858751,121.8,5.7,1058.7,780.1,100.0,55.55
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,30.12
397.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,18.2
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28.0,40.87
322.0,0.0,42.59882141593922,196.0,11.0,819.0,778.0,28.0,35.1
313.3,262.2,0.0,179.8,8.6,1046.9,611.8,28.0,47.03
212.0,141.2,0.0,185.7,0.0,1012.4,714.3,28.0,56.34
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7.0,46.8
387.0,20.0,94.0,157.0,13.9,938.0,845.0,14.0,56.5
386.99999999999994,20.0,94.0,157.0,14.3,938.0,845.0,7.0,54.9
475.0,0.0,0.0,181.0,11.5,882.0,611.0,28.0,69.66
375.0,93.4,93.9,126.6,12.556151562462766,961.2,992.6,100.0,42.55
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,90.0,61.89
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,13.52
236.0,0.0,0.0,192.0,0.0,940.6,784.3,3.0,24.85
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3.0,6.88
300.0,10.171330143981672,0.0,184.0,0.0,1075.0,795.0,28.0,29.75
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,20.77
446.0,24.0,79.0,161.87360284071326,12.0,967.0,712.0,28.0,29.0
536.9742120844041,0.0,0.0,173.0,3.0,1125.0,613.0,7.0,39.49
133.0,210.0,0.0,196.0,0.0,949.0,795.0,90.0,31.35
382.0,0.0,0.0,185.54119020778967,0.0,1047.0,739.0,7.0,15.42
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14.0,26.74
213.5,0.0,174.2,154.6,6.7,1063.3085867806228,793.5,56.0,42.64
254.0,0.0,0.0,198.0,0.0,968.0,863.0,14.0,24.9
153.1,144.7,112.3,178.1,8.0,999.7,822.2,28.0,26.4
362.6,189.0,0.0,164.8,11.6,944.7,755.8,3.0,6.94
133.0,0.0,0.0,192.0,0.0,927.4,839.2,7.0,20.97
149.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,17.37
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,28.63
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,41.54
212.6,0.0,100.4,159.4,10.4,1003.8,903.7158926775444,91.0,66.9
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,14.8
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,44.28
297.2,0.0,0.0,174.8,9.5,1022.8,753.5,10.65534715988412,7.75
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,30.22
385.0,0.0,0.0,186.0,0.0,966.0,760.3061978039799,28.0,25.37
339.2,0.0,0.0,185.7,0.0,981.7607714817592,721.0,28.0,41.24
212.0,0.0,124.8,159.0,7.139843613733363,1085.4,799.5,28.0,26.94
190.3,0.0,125.2,159.2,9.9,1088.1,802.6,28.0,30.12
153.1,145.0,113.0,178.5,8.0,1001.9,688.2,28.0,15.82
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90.0,51.04
252.0,0.0,0.0,185.11515252147382,0.0,1111.0,784.0,28.0,21.78
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91.0,66.9
540.0,0.0,0.0,173.0,0.0,1120.0,676.0,28.0,32.88
331.4,121.0,89.0,177.8876270859098,7.0,978.4,825.5,90.0,31.18
388.6,97.1,0.0,157.9,9.40878026656032,938.2,852.2,28.0,26.15
275.1,0.0,121.6,159.5,9.9,1053.6,777.5,25.992539002810368,31.12
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,64.3
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,32.4
331.0,0.0,0.0,192.0,0.0,978.0,825.0,14.0,28.1
216.37850531653874,145.0,113.0,178.5,8.0,1001.9,688.7,3.0,41.3
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,21.06
149.0,0.0,200.0,163.0,11.0,1088.0,690.0,28.0,18.13
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,40.87
333.0,0.0,0.0,192.0,0.0,1033.0,765.0,7.0,15.52
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,14.59
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,26.91
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100.0,69.84
116.0,43.22638972726526,0.0,173.8,0.0,1047.8,739.3,28.0,52.42
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,37.17
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3.0,28.3
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,33.56
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,30.23
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,13.09
339.0,0.0,0.0,196.0,5.0,1069.0,790.0,28.0,55.5
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,8.54
336.5,0.0,0.0,181.9,3.3757542028183116,999.9524382839704,816.8,28.0,72.1
200.0,0.0,0.0,192.0,0.0,965.4,805.0,7.0,21.16
213.68940957718442,0.0,174.7,154.8,10.2,1053.5,776.4,3.0,14.4
238.0,0.0,0.0,185.0,0.0,1104.0,789.0,19.3141445400139,26.2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,29.73
198.6,0.0,0.0,192.0,0.0,968.0,812.0,25.586596762801122,15.82
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,6.751309806084262,17.37
235.66741813385238,0.0,121.6,159.2,5.5,1056.1254715020955,779.3,100.0,39.58
323.2146262386038,0.0,0.0,186.0,0.0,1001.9,745.0,3.0,17.95
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,33.54
286.3,50.1,125.2,144.7,6.4,1003.8,903.8,28.0,38.21
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14.0,9.85
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,33.09
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,22.93
305.3,0.0,0.0,196.0,0.0,965.4,631.0,28.0,31.35
284.0,15.0,0.0,179.0,10.0,940.0,662.0,28.0,23.74
480.0,103.06349236151513,0.0,192.0,0.0,936.2,781.2,3.0,12.79
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,43.8
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,13.36
210.7,0.0,0.0,186.4,0.0,1074.5,764.2,28.0,52.83
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,41.05
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.17
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,48.4
200.0,154.74184867689436,0.0,192.0,0.0,965.4,806.2,28.0,45.84
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,21.06
500.0,0.0,0.0,200.0,5.0,1125.0,613.0,28.0,23.52
294.9987304989441,0.0,0.0,192.0,0.0,1012.0,850.6,16.41067515202995,14.64
183.9,132.4,0.0,203.5,1.0384382742200966,963.4,630.0,56.0,43.58
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,30.28
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28.0,25.46
251.4,0.0,118.3,192.9,5.8,1026.6,754.3,3.0,13.2
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3.0,16.11
475.0,114.0,0.0,228.0,0.0,936.0,781.5,28.0,74.17
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,91.0,74.19
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7.0,15.04
424.0,22.0,132.0,178.0,3.0,822.0,750.0,3.0,26.06
238.1,0.0,0.0,186.7,7.0,949.9,847.0,100.0,52.2
540.0,0.0,0.0,173.0,3.0,1125.0,613.0,28.0,15.57
116.0,173.5,0.0,192.0,0.0,956.9,861.2,90.0,53.96
374.0,0.0,0.0,186.0,11.6,966.0,763.0,90.0,61.23
380.0,38.0,0.0,228.0,0.0,932.0,670.0,3.0,12.46
375.0,0.0,0.0,186.0,0.0,1038.0,726.3060344118105,28.0,52.44
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,33.69
200.0,214.0,185.0,185.0,7.0,819.0,704.0,28.0,33.27
252.0,0.0,0.0,186.0,0.0,1111.0,774.0,28.0,36.3
313.0,145.0,0.0,178.0,7.967274621541313,867.0,845.0,28.0,33.0
252.3,0.0,98.8,146.3,14.2,987.8,889.0,91.0,57.92
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,22.84
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,53.52
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,32.01
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,41.94
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,68.75
203.49999999999994,305.3,0.0,203.5,0.0,963.4,630.0,28.0,26.2
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,25.69
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,32.85
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,32.25
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,207.45766048692795,55.26
151.6,0.0,111.9,172.5758675102645,17.9,992.0,815.9,28.0,35.96
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,23.22
133.0,210.0,0.0,195.0,3.0,949.0,795.0,28.0,35.34
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,48.59
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,27.87
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,32.82
133.0,210.0,0.0,195.0,3.0,949.0,795.0,28.0,31.35
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,10.09
424.0,22.0,132.0,168.0,8.5,822.0,750.0,56.0,33.96
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,23.64
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,33.76
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,90.0,37.23
310.0,9.94244228620479,0.0,192.0,0.0,1012.0,830.0,28.0,56.4
393.0,0.0,0.0,192.0,0.0,940.6,769.8844845201555,7.0,29.73
255.0,0.0,0.0,192.0,0.0,968.0,885.0,28.0,46.8
355.9,189.0,0.0,168.1,9.5,944.7,755.8,56.0,61.23
397.0,0.0,0.0,192.0,0.0,1140.6,781.2,7.0,25.02
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,41.05
102.0,153.0,0.0,184.45926671968024,0.0,1124.0,783.0,3.0,24.1
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56.0,45.08
397.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,12.45
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,51.96
491.0,26.0,123.0,209.7492886340309,3.9,882.0,699.0,7.0,39.0
475.0,0.0,0.0,228.0,0.0,932.0,713.2,28.0,82.6
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,41.89
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100.0,53.46
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.77
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,52.3
307.0,0.0,0.0,193.0,0.0,968.0,812.0,100.0,56.62
155.1,183.4,0.0,193.8,9.1,879.6,698.5,28.0,17.95
540.0,0.0,0.0,162.0,10.9,1125.0,613.0,28.0,29.98
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,33.05
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,15.09
212.0,0.0,125.2,159.0,12.0,1086.8,799.5,100.0,49.2
446.0,24.0,79.0,159.0,11.6,967.0,712.0,28.0,37.42
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,37.4
159.0,149.0,116.0,175.0,10.0,920.0,720.0,28.0,42.29
349.0,0.0,0.0,192.0,0.0,1051.0032030166635,809.0,7.0,19.11
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,19.35
225.78623700199714,0.0,121.6,174.0,6.7,1056.4,778.5,28.0,48.15
133.0,210.0,0.0,196.0,3.0,963.5606434996971,795.0,28.0,31.9
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,14.0,26.86
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,55.2
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,69.66
331.0,0.0,0.0,192.0,0.0,978.0000000000001,825.0,4.62523360901227,20.73
362.6,161.60268461740847,0.0,164.9,11.6,944.7,755.8,7.0,34.56
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,7.0,28.6
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,61.07
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100.0,52.45
195.57781436017288,0.0,124.1,158.5,7.8,1078.7,794.9,56.0,54.77
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,66.78
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,56.85
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,47.13
339.2,0.0,0.0,192.0,0.0,1043.6,754.3,28.0,39.38
313.0,145.0,113.0,143.0,8.0,822.0,690.0,28.0,33.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,39.16
310.0,0.0,0.0,192.0,0.0,1013.0,730.0,14.0,13.52
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,33.0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,23.52
310.46191330054467,0.0,113.0,178.5,8.0,1001.8,688.7,28.0,32.84
173.0,116.0,0.0,192.0,0.0,966.2,763.4,90.0,40.87
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,38.46
238.0,0.0,94.0,186.0,7.0,968.0,847.0,28.0,24.92
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,61.86
141.3,212.0,0.0,203.5,0.0,971.8,759.3,14.0,51.02
491.0,0.0,123.0,201.11923130540228,12.0,882.0,699.0,28.0,54.38
277.0,0.0,95.0,197.0,11.1,1047.0,639.0,28.0,25.69
277.1,0.0,97.4,160.6,11.8,973.9,875.6,100.0,57.22
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,52.12
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.36
181.9,0.0,0.0,185.7,0.0,1012.4,828.5,28.0,32.01
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,10.22
190.3,0.0,125.2,161.9,9.9,1088.1,803.3122639328699,3.0,9.74
333.0,116.0,0.0,192.0,0.0,1005.6763634842762,842.6,90.0,24.5
339.0,0.0,0.0,197.0,0.0,1069.0,783.0,180.0,33.76
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,15.951008640394436,10.34
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,35.3
272.8,183.9,0.0,185.7,0.0,931.2,716.0965468915173,28.0,32.72
212.0,0.0,126.0,163.8,10.2,1058.7,900.9,56.0,56.61
277.2,97.8,24.5,160.7,11.2,1061.7,781.5,28.0,36.94
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,129.22232731428284,39.29
140.0,164.0,143.0,237.0,8.0,869.0,656.0,28.0,29.79
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,34.68
255.0,0.0,0.0,190.78514991721062,0.0,889.8,945.0,28.0,25.2
397.0,0.0,94.0,157.0,14.3,938.0,845.0,56.0,41.05
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,23.74
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7.0,17.96
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28.0,52.44
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,44.28
266.0,114.0,0.0,228.0,0.0,932.0,670.0,7.0,10.03
491.0,26.0,123.00000000000001,210.0,10.9,822.0,699.0,28.0,54.77
230.0,0.0,118.3,195.7,4.6,1029.4,758.6,94.52618117167863,47.82
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,39.58
277.1,0.0,97.4,165.44612617010975,10.386279531178538,953.0793584549144,875.6,3.0,15.03
154.8,0.0,142.8,193.3,7.1,951.0,804.9,28.0,15.87
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,14.0,12.84
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,34.57
491.0,26.0,123.8,201.9,11.3,852.1,699.0,56.0,74.5
284.0,0.0,141.0,200.0,1.7,942.0,801.0,28.0,33.12
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28.0,27.63
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,100.0,46.24
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,63.53
347.2456853998595,0.0,0.0,192.14412394046343,0.0,927.4,758.6,28.0,25.57
374.0,187.23256992535494,0.0,170.1,11.1,926.1,756.7,25.01123510715061,42.23
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3.0,28.6
200.0,133.0,0.0,192.03778307427828,0.0,913.2,895.3,84.23864488639038,35.36
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,47.22
313.3,145.0,113.0,194.5835502878974,8.0,867.2,824.0,28.0,36.35
427.5,47.5,0.0,228.0,0.0,932.0,594.0,324.7945528318574,56.06
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,39.7
122.6,185.19236974587102,0.0,203.5,0.0,959.2,800.1,7.0,24.28
525.0,153.0,0.0,189.0,0.0,1125.0,613.0,3.0,23.84
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,46.23
313.3,262.2,0.0,175.5,8.9,1046.9,611.8,14.0,41.93
250.2,0.0,0.0,203.5,0.0,988.3642080044623,694.1,7.0,21.48
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,73.3
238.0,0.0,0.0,186.0,0.0,1119.0,783.1169896437722,28.0,38.46
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,30.12
122.6,210.7,0.0,185.7,0.0,977.0,750.0,28.0,39.3
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3.0,9.74
359.0,19.0,141.0,154.0,10.9,842.0,801.0,56.0,31.27
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,26.31
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,21.78
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,15.07
385.0,0.0,0.0,185.6262487280308,0.0,966.0,763.0,28.0,40.68
500.0,0.0,0.0,200.0,0.0,1100.0,820.0,28.0,21.91
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,9.45
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,4.90078414690217,16.11
238.0,0.0,0.0,186.0,0.0,1118.0,789.0,180.0,44.61
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,39.23
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,33.0
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,78.8
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90.0,36.94
236.0,0.0,0.0,194.9,0.0,968.0,785.6,7.0,12.73
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,53.3
376.0,0.0,0.0,200.0,0.0,1113.0,833.0,28.0,69.66
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,22.32
153.1,145.0,113.0,178.9,8.0,1001.9,688.7,28.0,37.26
425.0,106.3,0.0,153.5,8.9,852.1,887.1,28.0,71.3
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,32.07
397.0,0.0,0.0,185.7013160006021,0.0,1040.6,734.3,28.0,51.02
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91.0,28.94
277.1,151.2,0.0,185.7,0.0,967.1,712.2,7.0,45.3
475.0,0.0,0.0,192.0,0.0,936.2,781.2,7.0,33.4
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,26.15
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90.0,34.2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,15.52
153.31226052132482,0.0,185.0,167.3176428169113,16.0,1074.0,678.0,28.0,15.57
300.0,0.0,0.0,191.0,0.0,1075.0,795.0,3.0,13.36
287.0,43.55754542541228,97.0,197.0,7.5,879.0,825.5,28.0,32.72
139.6,209.4,0.0,192.0,11.1,1047.8,806.9,28.0,53.58
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,20.87
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,24.34
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56.0,32.33
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,19.01
325.6,250.2,0.0,185.7,0.0,1040.6,674.3,3.0,17.6
362.6,189.0,0.0,164.9,23.4,944.7,755.8,28.0,35.23
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28.0,35.23
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,17.95
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,15.82
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,10.09
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,52.43
339.2,0.0,0.0,185.7,0.0,1076.2,769.3,3.0,33.4
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,15.52
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,69.3
153.0,102.0,0.0,192.00000000000003,0.0,888.0,943.1,90.0,42.22
321.0,16.52327863086252,116.0,182.0,10.0,870.0,780.0,28.0,17.34
148.1,187.4,132.1,178.1,8.3,852.1,825.5,28.0,41.68
250.0,0.0,95.0,189.0,11.0,968.0,845.0,17.73767305452863,21.48
139.64607760355437,212.0,0.0,200.06741866565912,0.0,971.8,748.5,28.0,32.96
339.0,0.0,0.0,197.0,0.0,1017.8205953197228,774.0,28.0,22.84
339.2,0.0,0.0,214.6,0.0,1069.0,763.0,7.0,13.46
155.0,237.0,0.0,174.0,12.0,1047.0,697.0,28.0,74.99
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,38.21
166.0,0.0,126.0,164.40850827003118,3.9,1083.4,799.5,28.0,37.81
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,21.65
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.36
296.0,0.0,106.2,221.4,7.0,819.2,778.4,28.000000000000004,25.51
135.0,105.0,193.0,195.0,6.0,965.0,643.0,28.0,33.42
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,38.56
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,23.35
387.0,20.0,94.0,157.0,10.9,938.0,845.0,7.0,10.09
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,11.48
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,20.97
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,79.3
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,16.88
212.5,0.0,100.4,162.37269512571478,8.7,1007.8,903.6,56.0,55.9
212.5,0.0,121.6,172.3,8.7,1043.6,759.3,100.0,44.52
356.0,0.0,142.0,194.0,11.0,801.0,778.0,28.0,38.5
236.0,157.0,0.0,192.0,0.0,935.4,781.2,7.0,17.22
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,4.57
250.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,51.72
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,7.84
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,46.68
249.1,0.0,98.8,158.86552641936817,10.9,987.8,801.0,28.0,65.2
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,24.5
307.0,0.0,0.0,192.0,0.0,968.0,812.0,28.0,35.31
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,26.86
387.9,20.0,94.1,157.9,5.5,938.2,845.0,56.0,56.5
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,111.85889474930083,42.7
314.0,145.0,113.0,178.0,8.0,1002.0,690.0,28.0,33.56
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,33.73
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,7.68
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,45.9
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56.0,79.4
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,14.0,23.7
375.0,0.0,0.0,186.0,8.9,1056.0,769.0,28.0,60.29
427.5,47.5,0.0,228.0,0.0,932.0,594.0,140.66402082382155,51.73
237.5,237.50000000000003,0.0,228.0,0.0,932.0,594.0,172.9723646335516,46.2
446.0,24.0,79.0,162.0,7.0,967.0,712.0,3.0,28.1
393.0,0.0,0.0,192.0,0.0,940.0,758.0,7.0,17.24
331.0,14.138527043053124,0.0,192.0,0.0,978.0,825.0,7.0,30.12
411.42528654987666,20.0,79.0,159.22381704746857,8.9,967.0,712.0,7.0,23.35
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100.0,42.33
