;id;CementComponent;BlastFurnaceSlag;FlyAshComponent;WaterComponent;SuperplasticizerComponent;CoarseAggregateComponent;FineAggregateComponent;AgeInDays;Strength
1520;1520;252.0;0.0;0.0;185.0;0.0;;784.0;28.0;28.47
1521;1521;190.0;0.0;0.0;228.0;0.0;932.0;670.0;180.0;52.82
1522;1522;349.0;0.0;0.0;192.0;0.0;1047.0;806.9;28.0;34.67
1523;1523;238.1;0.0;0.0;185.7;0.0;1118.8;789.3;28.0;39.64
1524;1524;139.6;209.4;0.0;;0.0;1047.0;806.9;28.0;20.87
1525;1525;290.4;0.0;95.7;187.4;5.9;961.2;859.2;14.0;34.56
1526;1526;298.0;0.0;107.0;196.0;6.0;860.0;790.0;28.0;29.41
1527;1527;379.5;;0.0;153.9;15.9;1134.3;605.0;28.0;32.01
1528;1528;233.0;0.0;94.0;197.0;3.9;967.0;871.0;3.0;13.82
1529;1529;154.0;143.0;0.0;171.0;2.0;;828.0;28.0;13.71
1530;1530;469.0;24.0;79.0;162.1;11.6;967.1;712.2;3.0;42.03
1531;1531;190.3;0.0;125.2;161.9;9.9;;758.6;100.0;32.07
1532;1532;389.9;189.0;0.0;145.9;10.4;944.7;755.8;56.0;49.77
1533;1533;250.0;0.0;118.3;187.4;5.7;;754.3;91.0;33.95
1534;1534;491.0;26.0;123.0;210.0;3.9;882.0;699.0;28.0;60.29
1535;1535;310.0;;0.0;192.0;0.0;1012.0;830.0;7.0;26.05
1536;1536;299.8;133.7;103.3;211.5;9.9;878.2;727.6;28.0;36.35
1537;1537;382.0;0.0;0.0;;0.0;1047.0;739.0;28.0;56.83
1538;1538;350.0;0.0;0.0;203.0;0.0;974.0;775.0;180.0;45.08
1539;1539;380.0;95.0;0.0;228.0;0.0;932.0;594.0;28.0;25.42
1540;1540;310.2;;0.0;192.0;0.0;811.8;880.4;28.0;41.64
1541;1541;133.0;200.0;0.0;;0.0;927.4;839.2;;58.78
1542;1542;427.5;47.5;0.0;228.0;0.0;932.0;594.0;270.0;57.21
1543;1543;153.0;102.0;0.0;192.0;0.0;888.0;943.1;90.0;65.2
1544;1544;298.0;0.0;107.0;164.0;11.6;967.0;712.0;7.0;20.97
1545;1545;500.0;;0.0;151.0;9.0;1033.0;655.0;28.0;43.58
1546;1546;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;28.0;31.64
1547;1547;150.0;236.8;0.0;173.8;11.9;1069.3;674.8;;25.02
1548;1548;307.0;0.0;0.0;193.0;0.0;968.0;812.0;28.0;12.25
1549;1549;475.0;0.0;0.0;228.0;0.0;932.0;594.0;3.0;24.4
1550;1550;122.6;183.9;0.0;203.5;0.0;959.2;;90.0;40.71
1551;1551;339.0;0.0;0.0;197.0;0.0;968.0;783.0;7.0;28.63
1552;1552;385.0;0.0;0.0;186.0;0.0;966.0;763.0;270.0;25.22
1553;1553;230.0;0.0;118.3;195.7;4.6;1029.4;758.6;28.0;30.08
1554;1554;198.6;132.4;0.0;192.0;0.0;978.4;825.5;;4.9
1555;1555;203.5;135.7;0.0;185.7;0.0;1076.2;759.3;28.0;25.08
1556;1556;200.0;133.0;0.0;192.0;;965.4;806.2;90.0;38.63
1557;1557;362.6;189.0;0.0;164.9;11.6;944.7;755.8;3.0;15.05
1558;1558;350.0;0.0;0.0;203.0;0.0;974.0;775.0;3.0;23.4
1559;1559;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;7.0;15.36
1560;1560;525.0;0.0;0.0;189.0;0.0;1125.0;613.0;28.0;31.27
1561;1561;333.0;0.0;0.0;192.0;0.0;931.2;842.6;3.0;7.72
1562;1562;212.0;0.0;124.8;159.0;7.8;1085.4;799.5;28.0;27.63
1563;1563;135.7;203.5;0.0;185.7;0.0;1076.2;759.3;28.0;35.96
1564;1564;238.2;158.8;0.0;185.7;0.0;;734.3;28.0;32.1
1565;1565;374.0;186.7;0.0;187.4;6.7;1026.6;724.3;28.0;60.29
1566;1566;213.7;164.2;0.0;185.7;0.0;1046.9;776.4;28.0;32.84
1567;1567;255.0;;0.0;192.0;0.0;887.0;942.0;7.0;19.42
1568;1568;310.0;0.0;0.0;192.0;0.0;970.0;850.5;90.0;39.42
1569;1569;475.0;0.0;0.0;228.0;0.0;932.0;594.0;270.0;74.36
1570;1570;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;7.0;14.14
1571;1571;133.1;200.0;0.0;172.4;3.4;965.4;;3.0;65.91
1572;1572;148.0;145.0;0.0;178.0;8.0;1002.0;689.0;28.0;17.57
1573;1573;397.0;;0.0;185.7;0.0;1040.6;734.3;28.0;59.49
1574;1574;194.7;75.4;100.5;170.2;7.8;1049.3;699.0;56.0;33.05
1575;1575;249.1;;98.8;158.1;12.8;987.8;889.0;56.0;36.35
1576;1576;212.5;0.0;0.0;159.3;8.7;1003.8;903.8;3.0;12.54
1577;1577;525.0;0.0;0.0;189.0;0.0;1125.0;613.0;180.0;51.86
1578;1578;277.0;116.0;111.0;182.0;7.0;814.0;790.0;28.0;25.69
1579;1579;202.0;11.0;141.0;206.0;1.7;942.0;801.0;28.0;40.2
1580;1580;166.8;0.0;0.0;203.5;0.0;935.4;781.2;7.0;27.77
1581;1581;325.6;0.0;0.0;170.1;8.1;1026.6;764.4;3.0;10.54
1582;1582;439.0;177.0;0.0;186.0;11.1;884.9;707.9;7.0;54.38
1583;1583;;0.0;0.0;200.0;0.0;1125.0;613.0;90.0;47.74
1584;1584;400.0;0.0;0.0;186.0;0.0;1040.0;745.0;7.0;38.33
1585;1585;295.0;;0.0;185.0;0.0;1069.0;769.0;;47.4
1586;1586;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;7.0;25.1
1587;1587;381.4;0.0;0.0;185.7;0.0;1104.6;784.3;28.0;45.84
1588;1588;238.2;158.8;0.0;185.7;0.0;1040.6;734.3;7.0;14.14
1589;1589;397.0;0.0;0.0;186.0;0.0;1040.0;734.0;56.0;49.77
1590;1590;200.0;0.0;0.0;180.0;0.0;1125.0;845.0;28.0;55.94
1591;1591;307.0;;0.0;194.0;0.0;1063.0;698.5;28.0;35.3
1592;1592;374.0;187.0;0.0;145.9;;;755.8;91.0;76.24
1593;1593;333.0;0.0;0.0;192.0;0.0;931.2;842.6;28.0;33.05
1594;1594;166.8;250.2;0.0;203.5;0.0;1048.9;;28.0;26.15
1595;1595;288.0;192.0;0.0;192.0;0.0;932.0;717.8;28.0;33.4
1596;1596;135.7;203.5;0.0;185.7;0.0;1076.2;759.3;7.0;13.12
1597;1597;387.0;20.0;0.0;;11.6;938.2;845.0;56.0;59.8
1598;1598;203.5;305.3;0.0;203.5;0.0;963.4;630.0;3.0;13.29
1599;1599;439.0;177.0;0.0;186.0;11.1;884.9;707.9;;40.86
1600;1600;362.6;189.0;0.0;164.9;11.6;944.7;755.8;3.0;36.3
1601;1601;;0.0;97.0;158.0;14.3;938.0;845.0;28.0;17.54
1602;1602;331.0;0.0;0.0;192.0;;1025.0;721.0;28.0;41.05
1603;1603;290.2;193.5;0.0;185.7;0.0;998.2;;7.0;10.34
1604;1604;400.0;0.0;0.0;200.0;0.0;1125.0;745.0;28.0;39.15
1605;1605;349.0;0.0;0.0;192.0;0.0;;806.0;90.0;46.25
1606;1606;213.8;98.1;24.5;181.7;6.7;1066.0;785.5;3.0;36.8
1607;1607;427.5;47.5;0.0;228.0;0.0;;594.0;365.0;56.85
1608;1608;290.4;0.0;96.2;168.1;;889.6;880.4;3.0;9.69
1609;1609;231.8;;0.0;170.2;7.6;1056.4;799.5;56.0;56.34
1610;1610;238.0;188.0;0.0;185.7;0.0;977.0;789.3;28.0;33.69
1611;1611;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;28.0;37.34
1612;1612;164.2;0.0;150.4;181.2;12.6;;728.9;28.0;29.87
1613;1613;168.0;42.1;;121.8;5.7;1058.7;780.1;100.0;55.55
1614;1614;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;7.0;30.12
1615;1615;397.0;0.0;0.0;192.0;0.0;940.6;785.6;7.0;18.2
1616;1616;213.8;98.1;24.5;181.7;6.7;1066.0;785.5;28.0;40.87
1617;1617;322.0;0.0;;196.0;11.0;819.0;778.0;28.0;35.1
1618;1618;313.3;262.2;0.0;179.8;8.6;1046.9;611.8;28.0;47.03
1619;1619;212.0;141.2;0.0;185.7;0.0;1012.4;714.3;28.0;56.34
1620;1620;531.3;0.0;0.0;141.8;28.2;852.1;893.7;7.0;46.8
1621;1621;387.0;20.0;94.0;157.0;13.9;;845.0;14.0;56.5
1622;1622;;20.0;94.0;157.0;14.3;938.0;845.0;7.0;54.9
1623;1623;475.0;0.0;0.0;181.0;11.5;882.0;611.0;28.0;69.66
1624;1624;375.0;93.4;93.9;126.6;;961.2;992.6;100.0;42.55
1625;1625;286.3;200.9;0.0;144.7;11.2;1004.6;803.7;90.0;61.89
1626;1626;310.0;0.0;0.0;192.0;0.0;970.0;850.0;7.0;13.52
1627;1627;236.0;0.0;0.0;192.0;0.0;940.6;784.3;3.0;24.85
1628;1628;212.0;141.3;0.0;203.5;;973.4;750.0;3.0;6.88
1629;1629;300.0;;0.0;184.0;0.0;1075.0;795.0;28.0;29.75
1630;1630;382.0;0.0;0.0;186.0;0.0;1111.0;784.0;7.0;20.77
1631;1631;446.0;24.0;79.0;;12.0;967.0;712.0;28.0;29.0
1632;1632;;0.0;0.0;173.0;3.0;1125.0;613.0;7.0;39.49
1633;1633;133.0;210.0;0.0;196.0;0.0;949.0;795.0;90.0;31.35
1634;1634;382.0;;0.0;;0.0;1047.0;739.0;7.0;15.42
1635;1635;251.4;0.0;118.3;188.5;6.4;1028.4;757.7;14.0;26.74
1636;1636;213.5;0.0;174.2;154.6;6.7;;793.5;56.0;42.64
1637;1637;254.0;;0.0;198.0;0.0;968.0;863.0;14.0;24.9
1638;1638;153.1;144.7;112.3;178.1;8.0;999.7;822.2;28.0;26.4
1639;1639;362.6;189.0;0.0;164.8;11.6;944.7;755.8;3.0;6.94
1640;1640;133.0;0.0;0.0;192.0;0.0;927.4;839.2;7.0;20.97
1641;1641;149.0;177.0;0.0;186.0;11.1;884.9;707.9;7.0;17.37
1642;1642;362.6;189.0;0.0;164.9;11.6;944.7;755.8;3.0;28.63
1643;1643;525.0;0.0;0.0;189.0;0.0;1125.0;613.0;90.0;41.54
1644;1644;212.6;0.0;100.4;159.4;10.4;1003.8;;91.0;66.9
1645;1645;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;3.0;14.8
1646;1646;362.6;189.0;0.0;164.9;11.6;944.7;755.8;28.0;44.28
1647;1647;297.2;0.0;0.0;174.8;9.5;1022.8;753.5;;7.75
1648;1648;349.0;0.0;0.0;192.0;0.0;;806.0;28.0;30.22
1649;1649;385.0;0.0;0.0;186.0;0.0;966.0;;28.0;25.37
1650;1650;339.2;0.0;0.0;185.7;0.0;;721.0;28.0;41.24
1651;1651;212.0;;124.8;159.0;;1085.4;799.5;28.0;26.94
1652;1652;190.3;0.0;125.2;159.2;9.9;1088.1;802.6;28.0;30.12
1653;1653;153.1;145.0;113.0;178.5;8.0;1001.9;688.2;28.0;15.82
1654;1654;380.0;95.0;0.0;228.0;0.0;932.0;594.0;90.0;51.04
1655;1655;252.0;0.0;0.0;;0.0;1111.0;784.0;28.0;21.78
1656;1656;313.3;262.2;0.0;;8.6;1046.9;611.8;91.0;66.9
1657;1657;540.0;0.0;0.0;173.0;0.0;1120.0;676.0;28.0;32.88
1658;1658;331.4;121.0;89.0;;7.0;978.4;825.5;90.0;31.18
1659;1659;388.6;97.1;0.0;157.9;;938.2;852.2;28.0;26.15
1660;1660;275.1;0.0;121.6;159.5;9.9;1053.6;777.5;;31.12
1661;1661;362.6;189.0;0.0;164.9;11.6;944.7;;56.0;64.3
1662;1662;296.0;;0.0;192.0;0.0;1085.0;765.0;90.0;32.4
1663;1663;331.0;0.0;0.0;192.0;0.0;978.0;825.0;14.0;28.1
1664;1664;;145.0;113.0;178.5;8.0;1001.9;688.7;3.0;41.3
1665;1665;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;28.0;21.06
1666;1666;149.0;0.0;200.0;163.0;11.0;1088.0;690.0;28.0;18.13
1667;1667;157.0;236.0;0.0;192.0;0.0;935.4;781.2;90.0;40.87
1668;1668;333.0;0.0;0.0;192.0;0.0;1033.0;765.0;7.0;15.52
1669;1669;102.0;153.0;0.0;192.0;0.0;887.0;942.0;7.0;14.59
1670;1670;397.0;0.0;0.0;185.7;0.0;1040.6;734.3;7.0;26.91
1671;1671;218.2;54.6;123.8;140.8;11.9;1075.7;792.7;100.0;69.84
1672;1672;116.0;;0.0;173.8;0.0;1047.8;739.3;28.0;52.42
1673;1673;255.0;0.0;0.0;192.0;0.0;889.8;945.0;90.0;37.17
1674;1674;212.0;0.0;124.8;159.0;7.8;1085.4;799.5;3.0;28.3
1675;1675;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;120.0;33.56
1676;1676;439.0;177.0;0.0;186.0;11.1;884.9;707.9;7.0;30.23
1677;1677;181.9;272.8;0.0;185.7;0.0;1012.4;714.3;7.0;13.09
1678;1678;339.0;0.0;0.0;196.0;5.0;1069.0;790.0;28.0;55.5
1679;1679;382.5;0.0;0.0;185.7;0.0;1047.8;739.3;7.0;8.54
1680;1680;336.5;0.0;0.0;181.9;;;816.8;28.0;72.1
1681;1681;200.0;0.0;0.0;192.0;0.0;965.4;805.0;7.0;21.16
1682;1682;;0.0;174.7;154.8;10.2;1053.5;776.4;3.0;14.4
1683;1683;238.0;0.0;0.0;185.0;0.0;1104.0;789.0;;26.2
1684;1684;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;90.0;29.73
1685;1685;198.6;0.0;0.0;192.0;0.0;968.0;812.0;;15.82
1686;1686;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;;17.37
1687;1687;;0.0;121.6;159.2;5.5;;779.3;100.0;39.58
1688;1688;;0.0;0.0;186.0;0.0;1001.9;745.0;3.0;17.95
1689;1689;393.0;0.0;0.0;192.0;0.0;940.0;758.0;90.0;33.54
1690;1690;286.3;50.1;125.2;144.7;6.4;1003.8;903.8;28.0;38.21
1691;1691;213.7;98.1;24.5;181.7;6.9;1065.8;785.4;14.0;9.85
1692;1692;236.0;157.0;0.0;192.0;0.0;972.6;749.1;28.0;33.09
1693;1693;277.0;0.0;0.0;191.0;0.0;968.0;856.0;3.0;22.93
1694;1694;305.3;0.0;0.0;196.0;0.0;965.4;631.0;28.0;31.35
1695;1695;284.0;15.0;0.0;179.0;10.0;940.0;662.0;28.0;23.74
1696;1696;480.0;;0.0;192.0;0.0;936.2;781.2;3.0;12.79
1697;1697;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;28.0;43.8
1698;1698;393.0;0.0;0.0;192.0;0.0;940.6;785.6;3.0;13.36
1699;1699;210.7;0.0;0.0;186.4;0.0;1074.5;764.2;28.0;52.83
1700;1700;350.0;0.0;;203.0;0.0;974.0;775.0;180.0;41.05
1701;1701;255.5;170.3;0.0;185.7;0.0;1026.6;724.3;7.0;17.17
1702;1702;173.0;116.0;0.0;192.0;0.0;946.8;856.8;90.0;48.4
1703;1703;200.0;;0.0;192.0;0.0;965.4;806.2;28.0;45.84
1704;1704;307.0;0.0;0.0;193.0;0.0;968.0;812.0;28.0;21.06
1705;1705;500.0;0.0;0.0;200.0;5.0;1125.0;613.0;28.0;23.52
1706;1706;;0.0;0.0;192.0;0.0;1012.0;850.6;;14.64
1707;1707;183.9;132.4;0.0;203.5;;963.4;630.0;56.0;43.58
1708;1708;475.0;0.0;0.0;228.0;0.0;932.0;594.0;28.0;30.28
1709;1709;376.0;0.0;;214.6;0.0;1003.5;762.4;28.0;25.46
1710;1710;251.4;0.0;118.3;192.9;5.8;1026.6;754.3;3.0;13.2
1711;1711;212.6;0.0;100.4;159.4;10.4;1003.8;903.8;3.0;16.11
1712;1712;475.0;114.0;0.0;228.0;0.0;936.0;781.5;28.0;74.17
1713;1713;218.2;54.6;123.8;140.8;11.9;1075.7;792.7;91.0;74.19
1714;1714;424.0;22.0;;168.0;8.9;822.0;750.0;7.0;15.04
1715;1715;424.0;22.0;132.0;178.0;3.0;822.0;750.0;3.0;26.06
1716;1716;238.1;0.0;0.0;186.7;7.0;949.9;847.0;100.0;52.2
1717;1717;540.0;0.0;0.0;173.0;3.0;1125.0;613.0;28.0;15.57
1718;1718;116.0;173.5;0.0;192.0;0.0;956.9;861.2;90.0;53.96
1719;1719;374.0;0.0;0.0;186.0;11.6;966.0;763.0;90.0;61.23
1720;1720;380.0;38.0;0.0;228.0;0.0;932.0;670.0;3.0;12.46
1721;1721;375.0;0.0;0.0;186.0;0.0;1038.0;;28.0;52.44
1722;1722;255.0;0.0;0.0;192.0;0.0;889.8;945.0;90.0;33.69
1723;1723;200.0;214.0;185.0;185.0;7.0;819.0;704.0;28.0;33.27
1724;1724;252.0;0.0;0.0;186.0;0.0;1111.0;774.0;28.0;36.3
1725;1725;313.0;145.0;0.0;178.0;;867.0;845.0;28.0;33.0
1726;1726;252.3;0.0;98.8;146.3;14.2;987.8;889.0;91.0;57.92
1727;1727;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;28.0;22.84
1728;1728;331.0;0.0;;192.0;0.0;1025.0;821.0;90.0;53.52
1729;1729;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;28.0;32.01
1730;1730;350.0;0.0;0.0;203.0;0.0;974.0;775.0;180.0;41.94
1731;1731;200.0;200.0;0.0;190.0;0.0;1145.0;660.0;28.0;68.75
1732;1732;;305.3;;203.5;0.0;963.4;630.0;28.0;26.2
1733;1733;350.0;0.0;0.0;203.0;0.0;;775.0;28.0;25.69
1734;1734;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;90.0;32.85
1735;1735;296.0;0.0;0.0;186.0;0.0;1090.0;769.0;28.0;32.25
1736;1736;525.0;0.0;0.0;189.0;0.0;1125.0;613.0;;55.26
1737;1737;151.6;0.0;111.9;;17.9;992.0;815.9;28.0;35.96
1738;1738;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;7.0;23.22
1739;1739;133.0;210.0;0.0;195.0;3.0;949.0;795.0;28.0;35.34
1740;1740;203.5;135.7;0.0;185.7;0.0;1076.2;759.3;28.0;48.59
1741;1741;397.0;0.0;0.0;185.7;0.0;1040.6;734.3;7.0;27.87
1742;1742;238.2;158.8;0.0;185.7;0.0;1040.6;734.3;28.0;32.82
1743;1743;133.0;210.0;0.0;195.0;3.0;949.0;795.0;28.0;31.35
1744;1744;397.0;0.0;0.0;185.7;0.0;1040.6;734.3;7.0;10.09
1745;1745;424.0;22.0;132.0;168.0;8.5;822.0;750.0;56.0;33.96
1746;1746;144.0;136.0;106.0;178.0;7.0;941.0;774.0;28.0;23.64
1747;1747;220.8;147.2;0.0;185.7;0.0;1055.0;744.3;28.0;33.76
1748;1748;382.5;0.0;0.0;185.7;0.0;1047.8;739.3;90.0;37.23
1749;1749;310.0;;0.0;192.0;0.0;1012.0;830.0;28.0;56.4
1750;1750;393.0;0.0;0.0;192.0;0.0;940.6;;7.0;29.73
1751;1751;255.0;0.0;0.0;192.0;0.0;968.0;885.0;28.0;46.8
1752;1752;355.9;189.0;0.0;168.1;9.5;944.7;755.8;56.0;61.23
1753;1753;397.0;0.0;0.0;192.0;0.0;1140.6;781.2;7.0;25.02
1754;1754;342.0;38.0;0.0;228.0;0.0;932.0;670.0;180.0;41.05
1755;1755;102.0;153.0;0.0;;0.0;1124.0;783.0;3.0;24.1
1756;1756;425.0;106.3;0.0;151.4;18.6;936.0;;56.0;45.08
1757;1757;397.0;0.0;0.0;192.0;0.0;940.6;785.6;3.0;12.45
1758;1758;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;270.0;51.96
1759;1759;491.0;26.0;123.0;;3.9;882.0;699.0;7.0;39.0
1760;1760;475.0;0.0;0.0;228.0;;932.0;713.2;28.0;82.6
1761;1761;312.7;0.0;0.0;178.1;8.0;999.7;822.2;28.0;41.89
1762;1762;214.9;53.8;121.9;155.6;9.6;1014.3;780.6;100.0;53.46
1763;1763;393.0;0.0;0.0;192.0;0.0;940.6;785.6;3.0;19.77
1764;1764;141.3;212.0;0.0;203.5;0.0;971.8;748.5;90.0;52.3
1765;1765;307.0;0.0;0.0;193.0;0.0;968.0;812.0;100.0;56.62
1766;1766;155.1;183.4;0.0;193.8;9.1;879.6;698.5;28.0;17.95
1767;1767;540.0;0.0;0.0;162.0;10.9;1125.0;613.0;28.0;29.98
1768;1768;337.9;189.0;0.0;174.9;9.5;944.7;755.8;28.0;33.05
1769;1769;382.0;0.0;0.0;185.0;0.0;1047.0;739.0;7.0;15.09
1770;1770;212.0;0.0;125.2;159.0;12.0;1086.8;799.5;100.0;49.2
1771;1771;446.0;24.0;79.0;159.0;11.6;967.0;712.0;28.0;37.42
1772;1772;362.6;189.0;0.0;;11.6;944.7;755.8;28.0;37.4
1773;1773;159.0;149.0;116.0;175.0;10.0;920.0;720.0;28.0;42.29
1774;1774;349.0;0.0;0.0;192.0;;;809.0;7.0;19.11
1775;1775;307.0;0.0;0.0;193.0;0.0;968.0;812.0;3.0;19.35
1776;1776;;0.0;121.6;174.0;6.7;1056.4;778.5;28.0;48.15
1777;1777;133.0;210.0;0.0;196.0;3.0;;795.0;28.0;31.9
1778;1778;251.4;0.0;118.3;188.5;5.8;1028.4;757.7;14.0;26.86
1779;1779;382.5;0.0;0.0;185.7;0.0;1047.8;739.3;28.0;55.2
1780;1780;531.3;0.0;0.0;141.8;28.2;852.1;893.7;56.0;69.66
1781;1781;331.0;0.0;0.0;192.0;0.0;;825.0;;20.73
1782;1782;362.6;;0.0;164.9;11.6;944.7;755.8;7.0;34.56
1783;1783;238.0;0.0;0.0;185.0;0.0;1118.0;789.0;7.0;28.6
1784;1784;385.0;0.0;0.0;186.0;0.0;966.0;763.0;28.0;61.07
1785;1785;212.1;0.0;121.6;180.3;5.7;1057.6;779.3;100.0;52.45
1786;1786;;0.0;124.1;158.5;7.8;1078.7;794.9;56.0;54.77
1787;1787;427.5;47.5;0.0;228.0;0.0;932.0;594.0;90.0;66.78
1788;1788;475.0;0.0;0.0;228.0;0.0;932.0;594.0;365.0;56.85
1789;1789;374.0;0.0;;190.0;7.0;1013.0;730.0;28.0;47.13
1790;1790;339.2;0.0;0.0;192.0;0.0;1043.6;754.3;28.0;39.38
1791;1791;313.0;145.0;113.0;143.0;8.0;822.0;690.0;28.0;33.0
1792;1792;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;28.0;39.16
1793;1793;310.0;0.0;0.0;192.0;0.0;1013.0;730.0;14.0;13.52
1794;1794;238.2;158.8;0.0;185.7;0.0;1040.6;734.3;28.0;33.0
1795;1795;212.0;141.3;0.0;203.5;0.0;973.4;750.0;7.0;23.52
1796;1796;;0.0;113.0;178.5;8.0;1001.8;688.7;28.0;32.84
1797;1797;173.0;116.0;0.0;192.0;0.0;966.2;763.4;90.0;40.87
1798;1798;522.0;0.0;0.0;146.0;0.0;896.0;896.0;28.0;38.46
1799;1799;238.0;;94.0;186.0;7.0;968.0;847.0;28.0;24.92
1800;1800;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;28.0;61.86
1801;1801;141.3;212.0;0.0;203.5;0.0;971.8;759.3;14.0;51.02
1802;1802;491.0;0.0;123.0;;12.0;882.0;699.0;28.0;54.38
1803;1803;277.0;0.0;95.0;197.0;11.1;1047.0;639.0;28.0;25.69
1804;1804;277.1;0.0;97.4;160.6;11.8;973.9;875.6;100.0;57.22
1805;1805;236.9;91.7;71.5;246.9;6.0;852.9;695.4;28.0;52.12
1806;1806;331.0;0.0;0.0;192.0;0.0;978.0;825.0;3.0;13.36
1807;1807;181.9;0.0;0.0;185.7;0.0;1012.4;828.5;28.0;32.01
1808;1808;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;7.0;10.22
1809;1809;190.3;;125.2;161.9;9.9;1088.1;;3.0;9.74
1810;1810;333.0;116.0;0.0;192.0;0.0;;842.6;90.0;24.5
1811;1811;339.0;0.0;0.0;197.0;0.0;1069.0;783.0;180.0;33.76
1812;1812;382.0;0.0;0.0;185.0;0.0;1047.0;739.0;;10.34
1813;1813;446.0;24.0;79.0;162.0;11.6;967.0;712.0;3.0;35.3
1814;1814;272.8;183.9;0.0;185.7;0.0;931.2;;28.0;32.72
1815;1815;212.0;0.0;126.0;163.8;10.2;1058.7;900.9;56.0;56.61
1816;1816;277.2;97.8;24.5;160.7;11.2;1061.7;781.5;28.0;36.94
1817;1817;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;;39.29
1818;1818;140.0;164.0;143.0;237.0;8.0;869.0;656.0;28.0;29.79
1819;1819;374.0;189.2;0.0;170.1;10.1;926.1;756.7;56.0;34.68
1820;1820;255.0;0.0;0.0;;0.0;889.8;945.0;28.0;25.2
1821;1821;397.0;0.0;94.0;157.0;14.3;938.0;845.0;56.0;41.05
1822;1822;350.0;;;203.0;0.0;974.0;775.0;28.0;23.74
1823;1823;237.5;237.5;0.0;228.0;0.0;932.0;594.0;7.0;17.96
1824;1824;147.8;175.1;0.0;171.2;2.2;1000.0;828.5;28.0;52.44
1825;1825;200.0;133.0;0.0;192.0;0.0;965.4;806.2;90.0;44.28
1826;1826;266.0;114.0;0.0;228.0;0.0;932.0;670.0;7.0;10.03
1827;1827;491.0;26.0;;210.0;10.9;822.0;699.0;28.0;54.77
1828;1828;230.0;;118.3;195.7;4.6;1029.4;758.6;;47.82
1829;1829;362.6;189.0;0.0;164.9;11.6;944.7;755.8;28.0;39.58
1830;1830;277.1;0.0;97.4;;;;875.6;3.0;15.03
1831;1831;154.8;0.0;142.8;193.3;7.1;951.0;804.9;28.0;15.87
1832;1832;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;14.0;12.84
1833;1833;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;90.0;34.57
1834;1834;491.0;26.0;123.8;201.9;11.3;852.1;699.0;56.0;74.5
1835;1835;284.0;0.0;141.0;200.0;1.7;942.0;801.0;28.0;33.12
1836;1836;252.0;0.0;0.0;186.0;0.0;1111.0;784.0;28.0;27.63
1837;1837;277.2;97.8;24.5;160.7;11.2;1061.7;782.5;100.0;46.24
1838;1838;166.8;250.2;0.0;203.5;0.0;975.6;692.6;90.0;63.53
1839;1839;;0.0;0.0;;0.0;927.4;758.6;28.0;25.57
1840;1840;374.0;;0.0;170.1;11.1;926.1;756.7;;42.23
1841;1841;424.0;22.0;132.0;168.0;8.9;822.0;750.0;3.0;28.6
1842;1842;200.0;133.0;0.0;;0.0;913.2;895.3;;35.36
1843;1843;305.3;;0.0;203.5;0.0;965.4;631.0;90.0;47.22
1844;1844;313.3;145.0;113.0;;8.0;867.2;824.0;28.0;36.35
1845;1845;427.5;47.5;0.0;228.0;0.0;932.0;594.0;;56.06
1846;1846;238.1;0.0;0.0;185.7;0.0;1118.8;789.3;28.0;39.7
1847;1847;122.6;;0.0;203.5;0.0;959.2;800.1;7.0;24.28
1848;1848;525.0;153.0;;189.0;0.0;1125.0;613.0;3.0;23.84
1849;1849;326.0;166.0;0.0;174.0;9.0;882.0;790.0;28.0;46.23
1850;1850;;262.2;0.0;175.5;8.9;1046.9;611.8;14.0;41.93
1851;1851;250.2;0.0;0.0;203.5;0.0;;694.1;7.0;21.48
1852;1852;362.6;189.0;0.0;164.9;11.6;944.7;755.8;56.0;73.3
1853;1853;238.0;0.0;0.0;186.0;0.0;1119.0;;28.0;38.46
1854;1854;381.4;0.0;0.0;185.7;0.0;1104.6;784.3;7.0;30.12
1855;1855;122.6;210.7;0.0;185.7;0.0;977.0;750.0;28.0;39.3
1856;1856;213.7;;174.7;154.8;10.2;1053.5;776.4;3.0;9.74
